Tertiary control power Daily;;;;;;;;
;;;;;;;;
Date;Time;Description;Power offered MW;Power allocated MW;Price CHF/MW;;;
29.02.2016;04:00 - 08:00;TRL-_s_04-08;15;0;398;0.398;0.015;0
29.02.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.015;0
29.02.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.015;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;10;10;1.7;0.0017;0.0017;0.0017
29.02.2016;08:00 - 12:00;TRL-_s_08-12;11;11;1.8;0.0018;0.0018;0.0018
29.02.2016;08:00 - 12:00;TRL-_s_08-12;100;57;1.92;0.00192;0.00192;0.00192
29.02.2016;08:00 - 12:00;TRL-_s_08-12;5;5;2;0.002;0.002;0.002
29.02.2016;08:00 - 12:00;TRL-_s_08-12;10;10;2;0.002;0.002;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;5;5;2.4;0.0024;0.0024;0.0024
29.02.2016;08:00 - 12:00;TRL-_s_08-12;10;10;2.4;0.0024;0.0024;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;75;50;2.85;0.00285;0.00285;0.00285
29.02.2016;08:00 - 12:00;TRL-_s_08-12;15;0;4;0.004;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;5;0;4.8;0.0048;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;10;0;5;0.005;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;5;0;5.2;0.0052;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;10;0;10;0.01;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;20;0;10;0.01;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;10;0;16;0.016;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;25;0;23.8;0.0238;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;10;0;25;0.025;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;90;0;35;0.035;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;20;0;40;0.04;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;7;0;400;0.4;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;15;0;455;0.455;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00285;0
29.02.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.00285;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;5;5;2.5;0.0025;0.0025;0.0025
29.02.2016;12:00 - 16:00;TRL-_s_12-16;10;10;3;0.003;0.003;0.003
29.02.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3;0.003;0.003;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;10;10;3;0.003;0.003;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;10;10;3;0.003;0.003;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3.3;0.0033;0.0033;0.0033
29.02.2016;12:00 - 16:00;TRL-_s_12-16;100;98;3.59;0.00359;0.00359;0.00359
29.02.2016;12:00 - 16:00;TRL-_s_12-16;15;15;4;0.004;0.004;0.004
29.02.2016;12:00 - 16:00;TRL-_s_12-16;5;0;8.2;0.0082;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;75;0;10;0.01;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;10;0;17;0.017;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;90;0;22;0.022;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;10;0;27.8;0.0278;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;25;0;31.5;0.0315;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;20;0;40;0.04;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;7;0;400;0.4;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;15;0;455;0.455;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;65;0;555;0.555;0.004;0
29.02.2016;12:00 - 16:00;TRL-_s_12-16;65;0;1111;1.111;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;10;10;2;0.002;0.002;0.002
29.02.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2;0.002;0.002;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;10;10;2.3;0.0023;0.0023;0.0023
29.02.2016;16:00 - 20:00;TRL-_s_16-20;11;11;2.3;0.0023;0.0023;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2.4;0.0024;0.0024;0.0024
29.02.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2.7;0.0027;0.0027;0.0027
29.02.2016;16:00 - 20:00;TRL-_s_16-20;100;90;2.99;0.00299;0.00299;0.00299
29.02.2016;16:00 - 20:00;TRL-_s_16-20;7;7;4;0.004;0.004;0.004
29.02.2016;16:00 - 20:00;TRL-_s_16-20;15;15;4;0.004;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;10;0;5;0.005;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;7;0;7.8;0.0078;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;10;0;10;0.01;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;20;0;10;0.01;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;10;0;12;0.012;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;90;0;19;0.019;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;10;0;25;0.025;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;25;0;29;0.029;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;75;0;32;0.032;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;20;0;40;0.04;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;15;0;211;0.211;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;65;0;1111;1.111;0.004;0
29.02.2016;16:00 - 20:00;TRL-_s_16-20;65;0;1234;1.234;0.004;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;5;5;2;0.002;0.002;0.002
29.02.2016;20:00 - 00:00;TRL-_s_20-24;5;5;2.5;0.0025;0.0025;0.0025
29.02.2016;20:00 - 00:00;TRL-_s_20-24;10;10;3;0.003;0.003;0.003
29.02.2016;20:00 - 00:00;TRL-_s_20-24;10;10;3;0.003;0.003;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;10;10;4;0.004;0.004;0.004
29.02.2016;20:00 - 00:00;TRL-_s_20-24;15;15;4;0.004;0.004;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;100;53;4.27;0.00427;0.00427;0.00427
29.02.2016;20:00 - 00:00;TRL-_s_20-24;75;50;4.85;0.00485;0.00485;0.00485
29.02.2016;20:00 - 00:00;TRL-_s_20-24;10;0;21;0.021;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;90;0;32;0.032;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;25;0;35.5;0.0355;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;20;0;40;0.04;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;10;0;41;0.041;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;7;0;400;0.4;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;15;0;455;0.455;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.00485;0
29.02.2016;20:00 - 00:00;TRL-_s_20-24;65;0;1234;1.234;0.00485;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;7;7;8;0.008;0.008;0.008
01.03.2016;00:00 - 04:00;TRL-_s_00-04;5;0;9;0.009;0.008;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;65;65;9;0.009;0.009;0.009
01.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;10;0.01;0.009;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;10;10;10;0.01;0.01;0.01
01.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;12;0.012;0.01;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;100;50;12.45;0.01245;0.01245;0.01245
01.03.2016;00:00 - 04:00;TRL-_s_00-04;5;0;13.5;0.0135;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;75;0;28;0.028;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;15;0;28;0.028;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;20;0;30;0.03;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;36;0.036;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;90;0;40;0.04;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;40.9;0.0409;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;25;0;64.34;0.06434;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;20;0;455;0.455;0.01245;0
01.03.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.01245;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;7;7;6.5;0.0065;0.0065;0.0065
01.03.2016;04:00 - 08:00;TRL-_s_04-08;65;65;8;0.008;0.008;0.008
01.03.2016;04:00 - 08:00;TRL-_s_04-08;5;5;9;0.009;0.009;0.009
01.03.2016;04:00 - 08:00;TRL-_s_04-08;5;5;11.3;0.0113;0.0113;0.0113
01.03.2016;04:00 - 08:00;TRL-_s_04-08;100;50;11.85;0.01185;0.01185;0.01185
01.03.2016;04:00 - 08:00;TRL-_s_04-08;10;10;12;0.012;0.012;0.012
01.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;15;0.015;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;23;0.023;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;15;0;28;0.028;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;30.9;0.0309;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;40;0.04;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;75;0;40;0.04;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;90;0;44;0.044;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;20;0;50;0.05;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;25;0;66.03;0.06603;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;15;0;398;0.398;0.012;0
01.03.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.012;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;65;65;1.5;0.0015;0.0015;0.0015
01.03.2016;08:00 - 12:00;TRL-_s_08-12;7;7;1.5;0.0015;0.0015;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;10;10;1.7;0.0017;0.0017;0.0017
01.03.2016;08:00 - 12:00;TRL-_s_08-12;10;10;1.8;0.0018;0.0018;0.0018
01.03.2016;08:00 - 12:00;TRL-_s_08-12;5;5;1.8;0.0018;0.0018;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;100;50;1.85;0.00185;0.00185;0.00185
01.03.2016;08:00 - 12:00;TRL-_s_08-12;11;11;1.9;0.0019;0.0019;0.0019
01.03.2016;08:00 - 12:00;TRL-_s_08-12;5;0;2;0.002;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;2;0.002;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;5;0;2.4;0.0024;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;15;0;4;0.004;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;8;0.008;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;8;0.008;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;12;0.012;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;75;0;18;0.018;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;25;0;19.59;0.01959;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;30;0.03;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;90;0;35;0.035;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;20;0;40;0.04;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;15;0;455;0.455;0.0019;0
01.03.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.0019;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;7;7;1.5;0.0015;0.0015;0.0015
01.03.2016;12:00 - 16:00;TRL-_s_12-16;65;65;2.3;0.0023;0.0023;0.0023
01.03.2016;12:00 - 16:00;TRL-_s_12-16;5;5;2.5;0.0025;0.0025;0.0025
01.03.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3;0.003;0.003;0.003
01.03.2016;12:00 - 16:00;TRL-_s_12-16;10;10;3;0.003;0.003;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;5;5;3.3;0.0033;0.0033;0.0033
01.03.2016;12:00 - 16:00;TRL-_s_12-16;100;60;3.4;0.0034;0.0034;0.0034
01.03.2016;12:00 - 16:00;TRL-_s_12-16;15;0;4;0.004;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;10;0;10;0.01;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;75;0;10;0.01;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;10;0;16;0.016;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;10;0;16;0.016;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;10;0;20;0.02;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;90;0;22;0.022;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;25;0;27.1;0.0271;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;20;0;30;0.03;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;15;0;455;0.455;0.0034;0
01.03.2016;12:00 - 16:00;TRL-_s_12-16;65;0;1111;1.111;0.0034;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;7;7;1.5;0.0015;0.0015;0.0015
01.03.2016;16:00 - 20:00;TRL-_s_16-20;65;65;1.9;0.0019;0.0019;0.0019
01.03.2016;16:00 - 20:00;TRL-_s_16-20;10;10;2;0.002;0.002;0.002
01.03.2016;16:00 - 20:00;TRL-_s_16-20;5;5;2;0.002;0.002;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;7;0;2.2;0.0022;0.002;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;10;10;2.3;0.0023;0.0023;0.0023
01.03.2016;16:00 - 20:00;TRL-_s_16-20;10;10;2.3;0.0023;0.0023;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;100;50;2.35;0.00235;0.00235;0.00235
01.03.2016;16:00 - 20:00;TRL-_s_16-20;5;0;2.4;0.0024;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;11;0;2.7;0.0027;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;15;0;4;0.004;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;8;0.008;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;12;0.012;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;90;0;19;0.019;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;25;0;23.2;0.0232;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;75;0;32;0.032;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;40;0.04;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;50;0.05;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;20;0;60;0.06;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;15;0;211;0.211;0.00235;0
01.03.2016;16:00 - 20:00;TRL-_s_16-20;65;0;1111;1.111;0.00235;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;5;5;2;0.002;0.002;0.002
01.03.2016;20:00 - 00:00;TRL-_s_20-24;7;7;2.3;0.0023;0.0023;0.0023
01.03.2016;20:00 - 00:00;TRL-_s_20-24;5;5;2.5;0.0025;0.0025;0.0025
01.03.2016;20:00 - 00:00;TRL-_s_20-24;65;65;2.7;0.0027;0.0027;0.0027
01.03.2016;20:00 - 00:00;TRL-_s_20-24;10;10;4;0.004;0.004;0.004
01.03.2016;20:00 - 00:00;TRL-_s_20-24;15;0;4;0.004;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;65;65;4;0.004;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;7;0.007;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;7;0.007;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;24;0.024;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;75;0;30;0.03;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;20;0;30;0.03;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;31.9;0.0319;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;90;0;32;0.032;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;25;0;43;0.043;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;100;0;44;0.044;0.004;0
01.03.2016;20:00 - 00:00;TRL-_s_20-24;15;0;455;0.455;0.004;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;5;5;7;0.007;0.007;0.007
02.03.2016;00:00 - 04:00;TRL-_s_00-04;6;6;7;0.007;0.007;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;8;0.008;0.007;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;8;0.008;0.007;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;100;53;8.03;0.00803;0.00803;0.00803
02.03.2016;00:00 - 04:00;TRL-_s_00-04;65;65;8.5;0.0085;0.0085;0.0085
02.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;9;0.009;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;20;0;9;0.009;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;5;0;10.8;0.0108;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;15;0;12;0.012;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;90;0;25;0.025;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;60;0;28;0.028;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;50.52;0.05052;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;10;0;60.52;0.06052;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;20;0;455;0.455;0.0085;0
02.03.2016;00:00 - 04:00;TRL-_s_00-04;65;0;500;0.5;0.0085;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;6;6;6.5;0.0065;0.0065;0.0065
02.03.2016;04:00 - 08:00;TRL-_s_04-08;5;5;7;0.007;0.007;0.007
02.03.2016;04:00 - 08:00;TRL-_s_04-08;100;62;7.12;0.00712;0.00712;0.00712
02.03.2016;04:00 - 08:00;TRL-_s_04-08;65;65;8;0.008;0.008;0.008
02.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;9;0.009;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;5;0;9.5;0.0095;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;15;0;12;0.012;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;90;0;20;0.02;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;39.73;0.03973;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;40;0.04;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;40;0.04;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;60;0;40;0.04;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;10;0;49.73;0.04973;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;20;0;50;0.05;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;15;0;398;0.398;0.008;0
02.03.2016;04:00 - 08:00;TRL-_s_04-08;65;0;500;0.5;0.008;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;5;5;1;0.001;0.001;0.001
02.03.2016;08:00 - 12:00;TRL-_s_08-12;10;10;1;0.001;0.001;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;6;6;1.2;0.0012;0.0012;0.0012
02.03.2016;08:00 - 12:00;TRL-_s_08-12;100;72;1.4;0.0014;0.0014;0.0014
02.03.2016;08:00 - 12:00;TRL-_s_08-12;65;65;1.4;0.0014;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;1.5;0.0015;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;5;0;1.6;0.0016;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;1.6;0.0016;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;5;0;1.8;0.0018;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;15;0;4;0.004;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;16;0.016;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;60;0;18;0.018;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;26;0.026;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;30;0.03;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;10;0;30;0.03;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;90;0;35;0.035;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;20;0;40;0.04;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;15;0;455;0.455;0.0014;0
02.03.2016;08:00 - 12:00;TRL-_s_08-12;65;0;500;0.5;0.0014;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;5;5;1;0.001;0.001;0.001
02.03.2016;12:00 - 16:00;TRL-_s_12-16;6;6;1.8;0.0018;0.0018;0.0018
02.03.2016;12:00 - 16:00;TRL-_s_12-16;10;10;2;0.002;0.002;0.002
02.03.2016;12:00 - 16:00;TRL-_s_12-16;10;10;2;0.002;0.002;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;10;10;2;0.002;0.002;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;100;100;2;0.002;0.002;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;5;5;2.7;0.0027;0.0027;0.0027
02.03.2016;12:00 - 16:00;TRL-_s_12-16;5;5;2.8;0.0028;0.0028;0.0028
02.03.2016;12:00 - 16:00;TRL-_s_12-16;15;0;4;0.004;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;60;0;10;0.01;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;10;0;19.65;0.01965;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;90;0;22;0.022;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;10;0;29.65;0.02965;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;20;0;30;0.03;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;15;0;455;0.455;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;65;0;555;0.555;0.0028;0
02.03.2016;12:00 - 16:00;TRL-_s_12-16;65;0;1111;1.111;0.0028;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;5;5;1;0.001;0.001;0.001
02.03.2016;16:00 - 20:00;TRL-_s_16-20;6;6;1.2;0.0012;0.0012;0.0012
02.03.2016;16:00 - 20:00;TRL-_s_16-20;100;82;1.4;0.0014;0.0014;0.0014
02.03.2016;16:00 - 20:00;TRL-_s_16-20;65;65;1.5;0.0015;0.0015;0.0015
02.03.2016;16:00 - 20:00;TRL-_s_16-20;5;0;1.8;0.0018;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;2;0.002;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;2.1;0.0021;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;5;0;2.1;0.0021;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;5;0;2.8;0.0028;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;15;0;4;0.004;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;16.02;0.01602;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;90;0;19;0.019;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;26.02;0.02602;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;60;0;32;0.032;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;40;0.04;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;10;0;50;0.05;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;20;0;60;0.06;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;15;0;211;0.211;0.0015;0
02.03.2016;16:00 - 20:00;TRL-_s_16-20;65;0;1111;1.111;0.0015;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;5;5;2;0.002;0.002;0.002
02.03.2016;20:00 - 00:00;TRL-_s_20-24;100;88;2.3;0.0023;0.0023;0.0023
02.03.2016;20:00 - 00:00;TRL-_s_20-24;5;0;2.4;0.0024;0.0023;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;65;65;2.9;0.0029;0.0029;0.0029
02.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;3;0.003;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;15;0;4;0.004;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;21.6;0.0216;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;30;0.03;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;60;0;30;0.03;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;30;0.03;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;20;0;30;0.03;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;10;0;31.6;0.0316;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;90;0;32;0.032;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;6;0;400;0.4;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;15;0;455;0.455;0.0029;0
02.03.2016;20:00 - 00:00;TRL-_s_20-24;65;0;500;0.5;0.0029;0
03.03.2016;00:00 - 04:00;TRL-_s_00-04;15;15;4;0.004;0.004;0.004
03.03.2016;00:00 - 04:00;TRL-_s_00-04;65;65;5.9;0.0059;0.0059;0.0059
